

X, Y
8.29633e-07, 0.0756135
8.29117e-07, 0.075881
8.28601e-07, 0.0760225
8.28086e-07, 0.0760825
8.27572e-07, 0.076133
8.27058e-07, 0.076242
8.26545e-07, 0.0764466
8.26033e-07, 0.0767392
8.25521e-07, 0.0770727
8.2501e-07, 0.0773821
8.245e-07, 0.0776127
8.2399e-07, 0.0777421
8.23481e-07, 0.0777889
8.22972e-07, 0.0778029
8.22465e-07, 0.0778437
8.21957e-07, 0.0779549
8.21451e-07, 0.0781474
8.20945e-07, 0.0783956
8.20439e-07, 0.07865
8.19934e-07, 0.0788586
8.1943e-07, 0.0789895
8.18927e-07, 0.0790429
8.18424e-07, 0.0790508
8.17921e-07, 0.0790617
8.1742e-07, 0.0791203
8.16919e-07, 0.0792485
8.16418e-07, 0.079437
8.15918e-07, 0.0796507
8.15419e-07, 0.0798438
8.14921e-07, 0.0799802
8.14422e-07, 0.0800478
8.13925e-07, 0.0800638
8.13428e-07, 0.0800657
8.12932e-07, 0.0800955
8.12436e-07, 0.0801814
8.11942e-07, 0.0803266
8.11447e-07, 0.0805084
8.10953e-07, 0.0806889
8.1046e-07, 0.0808313
8.09968e-07, 0.0809156
8.09476e-07, 0.0809468
8.08984e-07, 0.0809519
8.08493e-07, 0.080968
8.08003e-07, 0.0810266
8.07514e-07, 0.0811396
8.07025e-07, 0.0812956
8.06536e-07, 0.0814649
8.06048e-07, 0.0816125
8.05561e-07, 0.0817135
8.05075e-07, 0.0817633
8.04588e-07, 0.0817791
8.04103e-07, 0.081792
8.03618e-07, 0.0818338
8.03134e-07, 0.081923
8.0265e-07, 0.0820575
8.02167e-07, 0.082216
8.01684e-07, 0.0823672
8.01202e-07, 0.0824836
8.00721e-07, 0.0825533
8.0024e-07, 0.0825844
7.9976e-07, 0.0826015
7.9928e-07, 0.0826345
7.98801e-07, 0.0827063
7.98323e-07, 0.0828226
7.97845e-07, 0.0829702
7.97367e-07, 0.0831228
7.96891e-07, 0.0832525
7.96414e-07, 0.0833418
7.95939e-07, 0.0833909
7.95464e-07, 0.0834172
7.94989e-07, 0.0834478
7.94515e-07, 0.0835074
7.94042e-07, 0.0836082
7.93569e-07, 0.0837446
7.93097e-07, 0.0838961
7.92625e-07, 0.0840362
7.92154e-07, 0.0841436
7.91683e-07, 0.0842119
7.91213e-07, 0.0842512
7.90744e-07, 0.0842843
7.90275e-07, 0.0843363
7.89806e-07, 0.084424
7.89339e-07, 0.084549
7.88871e-07, 0.0846968
7.88405e-07, 0.0848439
7.87939e-07, 0.0849672
7.87473e-07, 0.0850546
7.87008e-07, 0.0851094
7.86543e-07, 0.0851492
7.86079e-07, 0.0851977
7.85616e-07, 0.085275
7.85153e-07, 0.0853885
7.84691e-07, 0.0855304
7.84229e-07, 0.085681
7.83768e-07, 0.0858173
7.83307e-07, 0.0859229
7.82847e-07, 0.0859947
7.82387e-07, 0.0860446
7.81928e-07, 0.0860936
7.8147e-07, 0.0861632
7.81012e-07, 0.0862659
7.80554e-07, 0.0864001
7.80098e-07, 0.086551
7.79641e-07, 0.086697
7.79185e-07, 0.0868189
7.7873e-07, 0.0869084
7.78275e-07, 0.0869712
7.77821e-07, 0.0870246
7.77367e-07, 0.0870897
7.76914e-07, 0.0871828
7.76461e-07, 0.0873082
7.76009e-07, 0.0874564
7.75558e-07, 0.0876086
7.75107e-07, 0.0877446
7.74656e-07, 0.0878516
7.74206e-07, 0.0879294
7.73757e-07, 0.0879905
7.73308e-07, 0.0880546
7.72859e-07, 0.0881401
7.72411e-07, 0.0882564
7.71964e-07, 0.0883995
7.71517e-07, 0.0885546
7.7107e-07, 0.0887019
7.70625e-07, 0.0888253
7.70179e-07, 0.0889193
7.69734e-07, 0.0889912
7.6929e-07, 0.089058
7.68846e-07, 0.0891386
7.68403e-07, 0.0892462
7.6796e-07, 0.0893827
7.67518e-07, 0.0895375
7.67076e-07, 0.0896929
7.66635e-07, 0.0898309
7.66194e-07, 0.0899415
7.65754e-07, 0.0900268
7.65314e-07, 0.0900996
7.64875e-07, 0.0901783
7.64436e-07, 0.0902788
7.63998e-07, 0.0904076
7.6356e-07, 0.0905596
7.63123e-07, 0.0907198
7.62686e-07, 0.09087
7.6225e-07, 0.0909969
7.61814e-07, 0.0910971
7.61379e-07, 0.0911792
7.60944e-07, 0.0912593
7.6051e-07, 0.0913546
7.60076e-07, 0.091476
7.59643e-07, 0.0916231
7.5921e-07, 0.091785
7.58778e-07, 0.0919446
7.58346e-07, 0.0920862
7.57915e-07, 0.0922023
7.57484e-07, 0.0922962
7.57054e-07, 0.0923811
7.56624e-07, 0.092474
7.56194e-07, 0.0925887
7.55766e-07, 0.0927296
7.55337e-07, 0.0928904
7.54909e-07, 0.0930563
7.54482e-07, 0.0932108
7.54055e-07, 0.0933426
7.53629e-07, 0.0934503
7.53203e-07, 0.0935431
7.52777e-07, 0.0936366
7.52352e-07, 0.0937462
7.51928e-07, 0.0938806
7.51504e-07, 0.0940381
7.5108e-07, 0.0942072
7.50657e-07, 0.0943719
7.50235e-07, 0.0945185
7.49812e-07, 0.0946411
7.49391e-07, 0.0947445
7.4897e-07, 0.0948417
7.48549e-07, 0.0949486
7.48129e-07, 0.0950769
7.47709e-07, 0.0952295
7.4729e-07, 0.095399
7.46871e-07, 0.0955711
7.46453e-07, 0.0957308
7.46035e-07, 0.0958686
7.45617e-07, 0.0959847
7.452e-07, 0.0960887
7.44784e-07, 0.0961956
7.44368e-07, 0.0963191
7.43952e-07, 0.0964662
7.43537e-07, 0.0966338
7.43123e-07, 0.0968104
7.42709e-07, 0.096981
7.42295e-07, 0.0971334
7.41882e-07, 0.0972637
7.41469e-07, 0.0973773
7.41057e-07, 0.0974872
7.40645e-07, 0.0976079
7.40233e-07, 0.0977497
7.39822e-07, 0.0979138
7.39412e-07, 0.0980922
7.39002e-07, 0.0982712
7.38592e-07, 0.098437
7.38183e-07, 0.098582
7.37774e-07, 0.0987075
7.37366e-07, 0.0988235
7.36959e-07, 0.098944
7.36551e-07, 0.0990816
7.36144e-07, 0.0992413
7.35738e-07, 0.0994193
7.35332e-07, 0.099604
7.34926e-07, 0.0997815
7.34521e-07, 0.099941
7.34117e-07, 0.10008
7.33713e-07, 0.100205
7.33309e-07, 0.100328
7.32906e-07, 0.100463
7.32503e-07, 0.100619
7.321e-07, 0.100795
7.31698e-07, 0.100983
7.31297e-07, 0.10117
7.30896e-07, 0.101343
7.30495e-07, 0.101496
7.30095e-07, 0.101633
7.29695e-07, 0.101762
7.29296e-07, 0.101897
7.28897e-07, 0.102049
7.28499e-07, 0.102222
7.28101e-07, 0.102411
7.27703e-07, 0.102605
7.27306e-07, 0.10279
7.26909e-07, 0.102959
7.26513e-07, 0.103108
7.26117e-07, 0.103245
7.25722e-07, 0.103383
7.25327e-07, 0.103533
7.24932e-07, 0.103703
7.24538e-07, 0.103892
7.24144e-07, 0.104091
7.23751e-07, 0.104287
7.23358e-07, 0.104469
7.22966e-07, 0.104633
7.22574e-07, 0.104781
7.22182e-07, 0.104924
7.21791e-07, 0.105075
7.214e-07, 0.105242
7.2101e-07, 0.105429
7.2062e-07, 0.105631
7.20231e-07, 0.105835
7.19842e-07, 0.10603
7.19453e-07, 0.106209
7.19065e-07, 0.10637
7.18677e-07, 0.106521
7.1829e-07, 0.106675
7.17903e-07, 0.106841
7.17516e-07, 0.107026
7.1713e-07, 0.107229
7.16744e-07, 0.107439
7.16359e-07, 0.107645
7.15974e-07, 0.107838
7.1559e-07, 0.108013
7.15206e-07, 0.108175
7.14822e-07, 0.108334
7.14439e-07, 0.108501
7.14056e-07, 0.108685
7.13674e-07, 0.108887
7.13292e-07, 0.109101
7.1291e-07, 0.109317
7.12529e-07, 0.109523
7.12148e-07, 0.109712
7.11768e-07, 0.109887
7.11388e-07, 0.110053
7.11008e-07, 0.110223
7.10629e-07, 0.110407
7.1025e-07, 0.110608
7.09872e-07, 0.110824
7.09494e-07, 0.111047
7.09117e-07, 0.111265
7.0874e-07, 0.111469
7.08363e-07, 0.111657
7.07987e-07, 0.111833
7.07611e-07, 0.112008
7.07235e-07, 0.112192
7.0686e-07, 0.112393
7.06485e-07, 0.11261
7.06111e-07, 0.112838
7.05737e-07, 0.113066
7.05363e-07, 0.113283
7.0499e-07, 0.113485
7.04618e-07, 0.113674
7.04245e-07, 0.113856
7.03873e-07, 0.114043
7.03502e-07, 0.114243
7.0313e-07, 0.114461
7.0276e-07, 0.114692
7.02389e-07, 0.114927
7.02019e-07, 0.115157
7.0165e-07, 0.115373
7.0128e-07, 0.115575
7.00912e-07, 0.115766
7.00543e-07, 0.115958
7.00175e-07, 0.11616
6.99807e-07, 0.116377
6.9944e-07, 0.11661
6.99073e-07, 0.116851
6.98707e-07, 0.117091
6.98341e-07, 0.117321
6.97975e-07, 0.117536
6.97609e-07, 0.117739
6.97245e-07, 0.117937
6.9688e-07, 0.118142
6.96516e-07, 0.118359
6.96152e-07, 0.118593
6.95788e-07, 0.118839
6.95425e-07, 0.119087
6.95063e-07, 0.119329
6.947e-07, 0.119558
6.94338e-07, 0.119773
6.93977e-07, 0.11998
6.93616e-07, 0.120189
6.93255e-07, 0.120408
6.92894e-07, 0.120642
6.92534e-07, 0.120891
6.92175e-07, 0.121146
6.91815e-07, 0.121398
6.91456e-07, 0.12164
6.91098e-07, 0.121868
6.90739e-07, 0.122086
6.90382e-07, 0.1223
6.90024e-07, 0.122522
6.89667e-07, 0.122757
6.8931e-07, 0.123007
6.88954e-07, 0.123267
6.88598e-07, 0.123528
6.88242e-07, 0.123782
6.87887e-07, 0.124023
6.87532e-07, 0.124252
6.87178e-07, 0.124475
6.86824e-07, 0.1247
6.8647e-07, 0.124937
6.86116e-07, 0.125188
6.85763e-07, 0.125451
6.85411e-07, 0.12572
6.85058e-07, 0.125985
6.84706e-07, 0.12624
6.84355e-07, 0.126482
6.84003e-07, 0.126716
6.83653e-07, 0.126948
6.83302e-07, 0.127189
6.82952e-07, 0.127443
6.82602e-07, 0.12771
6.82253e-07, 0.127987
6.81903e-07, 0.128265
6.81555e-07, 0.128534
6.81206e-07, 0.128792
6.80858e-07, 0.129039
6.80511e-07, 0.129281
6.80163e-07, 0.129528
6.79816e-07, 0.129787
6.7947e-07, 0.13006
6.79123e-07, 0.130344
6.78778e-07, 0.130632
6.78432e-07, 0.130915
6.78087e-07, 0.131188
6.77742e-07, 0.13145
6.77397e-07, 0.131704
6.77053e-07, 0.131959
6.7671e-07, 0.132222
6.76366e-07, 0.132499
6.76023e-07, 0.132789
6.7568e-07, 0.133086
6.75338e-07, 0.133382
6.74996e-07, 0.133669
6.74654e-07, 0.133945
6.74313e-07, 0.134212
6.73972e-07, 0.134476
6.73631e-07, 0.134745
6.73291e-07, 0.135027
6.72951e-07, 0.135322
6.72611e-07, 0.135626
6.72272e-07, 0.135933
6.71933e-07, 0.136234
6.71594e-07, 0.136525
6.71256e-07, 0.136806
6.70918e-07, 0.137081
6.7058e-07, 0.137358
6.70243e-07, 0.137645
6.69906e-07, 0.137944
6.6957e-07, 0.138256
6.69233e-07, 0.138573
6.68897e-07, 0.138888
6.68562e-07, 0.139194
6.68227e-07, 0.13949
6.67892e-07, 0.139777
6.67557e-07, 0.140064
6.67223e-07, 0.140358
6.66889e-07, 0.140663
6.66556e-07, 0.140982
6.66222e-07, 0.141308
6.65889e-07, 0.141636
6.65557e-07, 0.141958
6.65225e-07, 0.142269
6.64893e-07, 0.142571
6.64561e-07, 0.142869
6.6423e-07, 0.143171
6.63899e-07, 0.143483
6.63568e-07, 0.143809
6.63238e-07, 0.144145
6.62908e-07, 0.144484
6.62579e-07, 0.144821
6.62249e-07, 0.145148
6.61921e-07, 0.145466
6.61592e-07, 0.145777
6.61264e-07, 0.146089
6.60936e-07, 0.146409
6.60608e-07, 0.146742
6.60281e-07, 0.147086
6.59954e-07, 0.147438
6.59627e-07, 0.147789
6.59301e-07, 0.148133
6.58975e-07, 0.148467
6.58649e-07, 0.148793
6.58324e-07, 0.149117
6.57999e-07, 0.149446
6.57674e-07, 0.149786
6.5735e-07, 0.150139
6.57025e-07, 0.150502
6.56702e-07, 0.150867
6.56378e-07, 0.151227
6.56055e-07, 0.151578
6.55732e-07, 0.15192
6.5541e-07, 0.152257
6.55088e-07, 0.152597
6.54766e-07, 0.152946
6.54444e-07, 0.153308
6.54123e-07, 0.15368
6.53802e-07, 0.154059
6.53482e-07, 0.154435
6.53161e-07, 0.154803
6.52841e-07, 0.155162
6.52522e-07, 0.155514
6.52202e-07, 0.155866
6.51883e-07, 0.156224
6.51565e-07, 0.156595
6.51246e-07, 0.156977
6.50928e-07, 0.157368
6.5061e-07, 0.15776
6.50293e-07, 0.158145
6.49976e-07, 0.158522
6.49659e-07, 0.15889
6.49342e-07, 0.159254
6.49026e-07, 0.159624
6.4871e-07, 0.160003
6.48394e-07, 0.160395
6.48079e-07, 0.160798
6.47764e-07, 0.161204
6.47449e-07, 0.161607
6.47135e-07, 0.162002
6.46821e-07, 0.162387
6.46507e-07, 0.162766
6.46194e-07, 0.163147
6.4588e-07, 0.163536
6.45568e-07, 0.163938
6.45255e-07, 0.164352
6.44943e-07, 0.164773
6.44631e-07, 0.165192
6.44319e-07, 0.165605
6.44008e-07, 0.166008
6.43697e-07, 0.166403
6.43386e-07, 0.166797
6.43075e-07, 0.167197
6.42765e-07, 0.167609
6.42455e-07, 0.168033
6.42146e-07, 0.168467
6.41837e-07, 0.168902
6.41528e-07, 0.169333
6.41219e-07, 0.169754
6.40911e-07, 0.170166
6.40602e-07, 0.170574
6.40295e-07, 0.170986
6.39987e-07, 0.171407
6.3968e-07, 0.171842
6.39373e-07, 0.172288
6.39066e-07, 0.17274
6.3876e-07, 0.173189
6.38454e-07, 0.17363
6.38148e-07, 0.17406
6.37843e-07, 0.174484
6.37538e-07, 0.174909
6.37233e-07, 0.175341
6.36928e-07, 0.175786
6.36624e-07, 0.176244
6.3632e-07, 0.176711
6.36017e-07, 0.177178
6.35713e-07, 0.177638
6.3541e-07, 0.178089
6.35107e-07, 0.17853
6.34805e-07, 0.178969
6.34502e-07, 0.179413
6.34201e-07, 0.179869
6.33899e-07, 0.180339
6.33597e-07, 0.180819
6.33296e-07, 0.181304
6.32996e-07, 0.181785
6.32695e-07, 0.182255
6.32395e-07, 0.182716
6.32095e-07, 0.183171
6.31795e-07, 0.183628
6.31496e-07, 0.184095
6.31197e-07, 0.184576
6.30898e-07, 0.18507
6.30599e-07, 0.185572
6.30301e-07, 0.186072
6.30003e-07, 0.186565
6.29705e-07, 0.187046
6.29408e-07, 0.187518
6.29111e-07, 0.18799
6.28814e-07, 0.188469
6.28518e-07, 0.188962
6.28221e-07, 0.189469
6.27925e-07, 0.189987
6.2763e-07, 0.190507
6.27334e-07, 0.191022
6.27039e-07, 0.191525
6.26744e-07, 0.192018
6.26449e-07, 0.192506
6.26155e-07, 0.192998
6.25861e-07, 0.193502
6.25567e-07, 0.194022
6.25274e-07, 0.194556
6.2498e-07, 0.195096
6.24688e-07, 0.195633
6.24395e-07, 0.196159
6.24102e-07, 0.196674
6.2381e-07, 0.197181
6.23518e-07, 0.197688
6.23227e-07, 0.198205
6.22935e-07, 0.198737
6.22644e-07, 0.199286
6.22354e-07, 0.199844
6.22063e-07, 0.200403
6.21773e-07, 0.200955
6.21483e-07, 0.201494
6.21193e-07, 0.202022
6.20904e-07, 0.202546
6.20615e-07, 0.203077
6.20326e-07, 0.203622
6.20037e-07, 0.204184
6.19749e-07, 0.204761
6.19461e-07, 0.205342
6.19173e-07, 0.205919
6.18885e-07, 0.206483
6.18598e-07, 0.207035
6.18311e-07, 0.207579
6.18024e-07, 0.208125
6.17738e-07, 0.208683
6.17452e-07, 0.209259
6.17166e-07, 0.209851
6.1688e-07, 0.210454
6.16595e-07, 0.211056
6.1631e-07, 0.211647
6.16025e-07, 0.212225
6.1574e-07, 0.212791
6.15456e-07, 0.213354
6.15172e-07, 0.213926
6.14888e-07, 0.214515
6.14604e-07, 0.215123
6.14321e-07, 0.215745
6.14038e-07, 0.216372
6.13755e-07, 0.216991
6.13472e-07, 0.217596
6.1319e-07, 0.218186
6.12908e-07, 0.21877
6.12626e-07, 0.219357
6.12345e-07, 0.219959
6.12064e-07, 0.220581
6.11783e-07, 0.221221
6.11502e-07, 0.22187
6.11222e-07, 0.222516
6.10941e-07, 0.22315
6.10661e-07, 0.223768
6.10382e-07, 0.224374
6.10102e-07, 0.224979
6.09823e-07, 0.225594
6.09544e-07, 0.226228
6.09265e-07, 0.226884
6.08987e-07, 0.227553
6.08709e-07, 0.228226
6.08431e-07, 0.228889
6.08153e-07, 0.229536
6.07876e-07, 0.230167
6.07599e-07, 0.230791
6.07322e-07, 0.23142
6.07045e-07, 0.232066
6.06769e-07, 0.232734
6.06493e-07, 0.233422
6.06217e-07, 0.234118
6.05941e-07, 0.23481
6.05666e-07, 0.235487
6.05391e-07, 0.236145
6.05116e-07, 0.23679
6.04841e-07, 0.237434
6.04567e-07, 0.238091
6.04293e-07, 0.23877
6.04019e-07, 0.239472
6.03745e-07, 0.240188
6.03472e-07, 0.240905
6.03199e-07, 0.241611
6.02926e-07, 0.242297
6.02653e-07, 0.242965
6.02381e-07, 0.243626
6.02108e-07, 0.244294
6.01837e-07, 0.244981
6.01565e-07, 0.245693
6.01293e-07, 0.246426
6.01022e-07, 0.247166
6.00751e-07, 0.247899
6.00481e-07, 0.248614
6.0021e-07, 0.249308
5.9994e-07, 0.249986
5.9967e-07, 0.250665
5.994e-07, 0.251359
5.99131e-07, 0.252077
5.98862e-07, 0.25282
5.98593e-07, 0.253577
5.98324e-07, 0.254334
5.98055e-07, 0.255076
5.97787e-07, 0.255794
5.97519e-07, 0.256492
5.97251e-07, 0.257182
5.96984e-07, 0.25788
5.96716e-07, 0.2586
5.96449e-07, 0.259347
5.96183e-07, 0.260116
5.95916e-07, 0.260891
5.9565e-07, 0.261656
5.95383e-07, 0.262398
5.95118e-07, 0.263115
5.94852e-07, 0.263816
5.94587e-07, 0.264516
5.94321e-07, 0.265233
5.94056e-07, 0.265977
5.93792e-07, 0.266749
5.93527e-07, 0.267536
5.93263e-07, 0.26832
5.92999e-07, 0.269084
5.92735e-07, 0.26982
5.92472e-07, 0.270532
5.92209e-07, 0.271234
5.91946e-07, 0.271944
5.91683e-07, 0.272679
5.9142e-07, 0.273443
5.91158e-07, 0.27423
5.90896e-07, 0.275022
5.90634e-07, 0.275802
5.90372e-07, 0.276554
5.90111e-07, 0.277276
5.8985e-07, 0.277977
5.89589e-07, 0.278678
5.89328e-07, 0.279397
5.89067e-07, 0.280145
5.88807e-07, 0.280922
5.88547e-07, 0.281714
5.88287e-07, 0.282501
5.88028e-07, 0.283264
5.87768e-07, 0.283993
5.87509e-07, 0.284693
5.8725e-07, 0.285381
5.86992e-07, 0.286077
5.86733e-07, 0.286799
5.86475e-07, 0.287554
5.86217e-07, 0.288332
5.85959e-07, 0.289115
5.85702e-07, 0.289881
5.85444e-07, 0.290613
5.85187e-07, 0.291308
5.84931e-07, 0.29198
5.84674e-07, 0.292648
5.84417e-07, 0.293335
5.84161e-07, 0.294054
5.83905e-07, 0.294804
5.8365e-07, 0.295569
5.83394e-07, 0.296326
5.83139e-07, 0.297053
5.82884e-07, 0.29774
5.82629e-07, 0.298391
5.82374e-07, 0.299026
5.8212e-07, 0.299668
5.81866e-07, 0.300339
5.81612e-07, 0.301044
5.81358e-07, 0.301774
5.81105e-07, 0.302507
5.80851e-07, 0.303219
5.80598e-07, 0.303889
5.80345e-07, 0.304517
5.80093e-07, 0.305113
5.7984e-07, 0.305703
5.79588e-07, 0.306312
5.79336e-07, 0.306955
5.79085e-07, 0.307631
5.78833e-07, 0.308323
5.78582e-07, 0.309003
5.78331e-07, 0.309647
5.7808e-07, 0.310243
5.77829e-07, 0.310796
5.77579e-07, 0.311327
5.77329e-07, 0.311862
5.77079e-07, 0.312427
5.76829e-07, 0.313028
5.76579e-07, 0.313656
5.7633e-07, 0.314286
5.76081e-07, 0.31489
5.75832e-07, 0.315445
5.75583e-07, 0.315947
5.75335e-07, 0.316411
5.75086e-07, 0.316863
5.74838e-07, 0.317333
5.7459e-07, 0.317839
5.74343e-07, 0.318379
5.74095e-07, 0.318936
5.73848e-07, 0.319479
5.73601e-07, 0.319979
5.73354e-07, 0.320422
5.73108e-07, 0.320811
5.72861e-07, 0.321171
5.72615e-07, 0.321533
5.72369e-07, 0.321922
5.72124e-07, 0.322351
5.71878e-07, 0.322808
5.71633e-07, 0.323267
5.71388e-07, 0.323694
5.71143e-07, 0.324064
5.70898e-07, 0.324371
5.70654e-07, 0.32463
5.70409e-07, 0.324871
5.70165e-07, 0.325127
5.69922e-07, 0.325419
5.69678e-07, 0.325749
5.69435e-07, 0.326096
5.69191e-07, 0.326426
5.68948e-07, 0.326708
5.68706e-07, 0.326921
5.68463e-07, 0.32707
5.68221e-07, 0.327181
5.67978e-07, 0.327287
5.67736e-07, 0.327421
5.67495e-07, 0.327596
5.67253e-07, 0.327801
5.67012e-07, 0.328008
5.66771e-07, 0.328179
5.6653e-07, 0.328285
5.66289e-07, 0.328316
5.66048e-07, 0.328287
5.65808e-07, 0.328233
5.65568e-07, 0.328189
5.65328e-07, 0.328182
5.65088e-07, 0.328216
5.64849e-07, 0.328268
5.6461e-07, 0.328303
5.6437e-07, 0.328283
5.64132e-07, 0.328185
5.63893e-07, 0.328011
5.63654e-07, 0.327787
5.63416e-07, 0.327553
5.63178e-07, 0.327344
5.6294e-07, 0.327179
5.62702e-07, 0.327048
5.62465e-07, 0.32692
5.62228e-07, 0.326753
5.6199e-07, 0.326514
5.61754e-07, 0.326189
5.61517e-07, 0.325792
5.6128e-07, 0.325361
5.61044e-07, 0.324936
5.60808e-07, 0.324549
5.60572e-07, 0.324206
5.60336e-07, 0.323886
5.60101e-07, 0.32355
5.59866e-07, 0.323155
5.5963e-07, 0.322673
5.59396e-07, 0.322103
5.59161e-07, 0.321474
5.58926e-07, 0.320826
5.58692e-07, 0.320203
5.58458e-07, 0.319626
5.58224e-07, 0.319089
5.5799e-07, 0.31856
5.57757e-07, 0.317993
5.57523e-07, 0.317348
5.5729e-07, 0.316608
5.57057e-07, 0.315786
5.56825e-07, 0.31492
5.56592e-07, 0.314056
5.5636e-07, 0.313232
5.56127e-07, 0.312458
5.55895e-07, 0.311715
5.55664e-07, 0.310961
5.55432e-07, 0.310147
5.55201e-07, 0.309241
5.54969e-07, 0.308239
5.54738e-07, 0.307166
5.54508e-07, 0.30607
5.54277e-07, 0.304997
5.54047e-07, 0.303976
5.53816e-07, 0.303004
5.53586e-07, 0.302048
5.53356e-07, 0.30106
5.53127e-07, 0.299994
5.52897e-07, 0.298827
5.52668e-07, 0.29757
5.52439e-07, 0.296261
5.5221e-07, 0.294951
5.51981e-07, 0.293685
5.51753e-07, 0.292478
5.51524e-07, 0.291313
5.51296e-07, 0.290148
5.51068e-07, 0.288928
5.5084e-07, 0.287616
5.50613e-07, 0.286201
5.50385e-07, 0.284709
5.50158e-07, 0.283189
5.49931e-07, 0.281694
5.49704e-07, 0.280258
5.49478e-07, 0.278884
5.49251e-07, 0.27754
5.49025e-07, 0.276175
5.48799e-07, 0.274737
5.48573e-07, 0.273197
5.48347e-07, 0.271561
5.48122e-07, 0.269868
5.47896e-07, 0.268174
5.47671e-07, 0.266529
5.47446e-07, 0.264955
5.47221e-07, 0.263439
5.46997e-07, 0.261937
5.46772e-07, 0.260392
5.46548e-07, 0.258759
5.46324e-07, 0.257022
5.461e-07, 0.255203
5.45877e-07, 0.253354
5.45653e-07, 0.251532
5.4543e-07, 0.249779
5.45207e-07, 0.248104
5.44984e-07, 0.246476
5.44761e-07, 0.244842
5.44538e-07, 0.243146
5.44316e-07, 0.24135
5.44094e-07, 0.239458
5.43872e-07, 0.237505
5.4365e-07, 0.235551
5.43428e-07, 0.233652
5.43207e-07, 0.231837
5.42985e-07, 0.230098
5.42764e-07, 0.228392
5.42543e-07, 0.226657
5.42322e-07, 0.224843
5.42102e-07, 0.222927
5.41881e-07, 0.220927
5.41661e-07, 0.218894
5.41441e-07, 0.216891
5.41221e-07, 0.214966
5.41001e-07, 0.213135
5.40782e-07, 0.211371
5.40562e-07, 0.209619
5.40343e-07, 0.207816
5.40124e-07, 0.205922
5.39905e-07, 0.20393
5.39687e-07, 0.201875
5.39468e-07, 0.199818
5.3925e-07, 0.197821
5.39032e-07, 0.19592
5.38814e-07, 0.194113
5.38596e-07, 0.192357
5.38379e-07, 0.19059
5.38161e-07, 0.188754
5.37944e-07, 0.186818
5.37727e-07, 0.184797
5.3751e-07, 0.18274
5.37293e-07, 0.180712
5.37077e-07, 0.178771
5.3686e-07, 0.176937
5.36644e-07, 0.175188
5.36428e-07, 0.17347
5.36212e-07, 0.171715
5.35997e-07, 0.169875
5.35781e-07, 0.167937
5.35566e-07, 0.165932
5.35351e-07, 0.163921
5.35136e-07, 0.161973
5.34921e-07, 0.16013
5.34706e-07, 0.158396
5.34492e-07, 0.156732
5.34278e-07, 0.155072
5.34064e-07, 0.153352
5.3385e-07, 0.151536
5.33636e-07, 0.149631
5.33422e-07, 0.147684
5.33209e-07, 0.145765
5.32996e-07, 0.143935
5.32783e-07, 0.142223
5.3257e-07, 0.140613
5.32357e-07, 0.13905
5.32144e-07, 0.137464
5.31932e-07, 0.135796
5.3172e-07, 0.134029
5.31508e-07, 0.132189
5.31296e-07, 0.130338
5.31084e-07, 0.128547
5.30872e-07, 0.126867
5.30661e-07, 0.125309
5.3045e-07, 0.123837
5.30239e-07, 0.122383
5.30028e-07, 0.120877
5.29817e-07, 0.119276
5.29607e-07, 0.11758
5.29396e-07, 0.115834
5.29186e-07, 0.114109
5.28976e-07, 0.112475
5.28766e-07, 0.110967
5.28556e-07, 0.109573
5.28347e-07, 0.108242
5.28137e-07, 0.106897
5.27928e-07, 0.105476
5.27719e-07, 0.103952
5.2751e-07, 0.102345
5.27302e-07, 0.100718
5.27093e-07, 0.0991466
5.26885e-07, 0.0976894
5.26676e-07, 0.0963636
5.26468e-07, 0.0951373
5.2626e-07, 0.0939424
5.26053e-07, 0.0927028
5.25845e-07, 0.0913665
5.25638e-07, 0.089927
5.2543e-07, 0.0884269
5.25223e-07, 0.0869397
5.25016e-07, 0.0855401
5.2481e-07, 0.0842723
5.24603e-07, 0.0831318
5.24397e-07, 0.0820663
5.2419e-07, 0.0809979
5.23984e-07, 0.079855
5.23778e-07, 0.0786024
5.23573e-07, 0.0772563
5.23367e-07, 0.0758778
5.23161e-07, 0.074548
5.22956e-07, 0.0733337
5.22751e-07, 0.0722603
5.22546e-07, 0.0712998
5.22341e-07, 0.0703829
5.22137e-07, 0.0694272
5.21932e-07, 0.0683716
5.21728e-07, 0.067202
5.21524e-07, 0.0659577
5.2132e-07, 0.0647152
5.21116e-07, 0.0635568
5.20912e-07, 0.0625361
5.20709e-07, 0.0616553
5.20505e-07, 0.0608639
5.20302e-07, 0.0600793
5.20099e-07, 0.0592208
5.19896e-07, 0.0582437
5.19693e-07, 0.057158
5.19491e-07, 0.0560251
5.19288e-07, 0.0549323
5.19086e-07, 0.0539568
5.18884e-07, 0.0531333
5.18682e-07, 0.0524386
5.1848e-07, 0.0518014
5.18278e-07, 0.0511308
5.18077e-07, 0.0503545
5.17876e-07, 0.0494493
5.17674e-07, 0.0484512
5.17473e-07, 0.0474412
5.17273e-07, 0.0465119
5.17072e-07, 0.0457289
5.16871e-07, 0.045103
5.16671e-07, 0.044585
5.16471e-07, 0.0440851
5.16271e-07, 0.0435105
5.16071e-07, 0.0428037
5.15871e-07, 0.0419674
5.15671e-07, 0.0410643
5.15472e-07, 0.0401916
5.15273e-07, 0.039441
5.15073e-07, 0.0388602
5.14874e-07, 0.0384319
